year,month,day,discharge_ft3s
1968,4,22,780
1968,4,23,715
1968,4,24,675
1968,4,25,625
1968,4,26,595
1968,4,27,570
1968,4,28,548
1968,4,29,538
1968,4,30,561
1968,5,1,525
1968,5,2,520
1968,5,3,520
1968,5,4,520
1968,5,5,534
1968,5,6,658
1968,5,7,580
1968,5,8,580
1968,5,9,543
1968,5,10,507
1968,5,11,1080
1968,5,12,2690
1968,5,13,1350
1968,5,14,1050
1968,5,15,960
1968,5,16,870
1968,5,17,810
1968,5,18,750
1968,5,19,695
1968,5,20,630
1968,5,21,595
1968,5,22,585
1968,5,23,566
1968,5,24,543
1968,5,25,520
1968,5,26,507
1968,5,27,502
1968,5,28,525
1968,5,29,489
1968,5,30,484
1968,5,31,458
1968,6,1,448
1968,6,2,466
1968,6,3,712
1968,6,4,600
1968,6,5,494
1968,6,6,458
1968,6,7,431
1968,6,8,423
1968,6,9,415
1968,6,10,395
1968,6,11,383
1968,6,12,367
1968,6,13,355
1968,6,14,343
1968,6,15,327
1968,6,16,307
1968,6,17,295
1968,6,18,303
1968,6,19,327
1968,6,20,496
1968,6,21,375
1968,6,22,331
1968,6,23,363
1968,6,24,343
1968,6,25,315
1968,6,26,299
1968,6,27,295
1968,6,28,295
1968,6,29,291
1968,6,30,275
1968,7,1,264
1968,7,2,261
1968,7,3,261
1968,7,4,250
1968,7,5,244
1968,7,6,226
1968,7,7,208
1968,7,8,205
1968,7,9,219
1968,7,10,216
1968,7,11,205
1968,7,12,202
1968,7,13,241
1968,7,14,510
1968,7,15,431
1968,7,16,339
1968,7,17,287
1968,7,18,279
1968,7,19,264
1968,7,20,236
1968,7,21,226
1968,7,22,222
1968,7,23,205
1968,7,24,193
1968,7,25,186
1968,7,26,180
1968,7,27,174
1968,7,28,171
1968,7,29,168
1968,7,30,162
1968,7,31,153
1968,8,1,147
1968,8,2,142
1968,8,3,139
1968,8,4,136
1968,8,5,136
1968,8,6,134
1968,8,7,134
1968,8,8,132
1968,8,9,132
1968,8,10,126
1968,8,11,122
1968,8,12,122
1968,8,13,129
1968,8,14,119
1968,8,15,119
1968,8,16,114
1968,8,17,114
1968,8,18,112
1968,8,19,109
1968,8,20,106
1968,8,21,106
1968,8,22,102
1968,8,23,99
1968,8,24,96
1968,8,25,99
1968,8,26,99
1968,8,27,109
1968,8,28,106
1968,8,29,102
1968,8,30,99
1968,8,31,99
1968,9,1,96
1968,9,2,106
1968,9,3,126
1968,9,4,122
1968,9,5,132
1968,9,6,132
1968,9,7,129
1968,9,8,126
1968,9,9,122
1968,9,10,119
1968,9,11,114
1968,9,12,109
1968,9,13,104
1968,9,14,114
1968,9,15,134
1968,9,16,226
1968,9,17,193
1968,9,18,168
1968,9,19,147
1968,9,20,136
1968,9,21,132
1968,9,22,124
1968,9,23,122
1968,9,24,122
1968,9,25,122
1968,9,26,122
1968,9,27,136
1968,9,28,139
1968,9,29,132
1968,9,30,119
1968,10,1,109
1968,10,2,107
1968,10,3,107
1968,10,4,105
1968,10,5,107
1968,10,6,109
1968,10,7,114
1968,10,8,118
1968,10,9,122
1968,10,10,122
1968,10,11,118
1968,10,12,111
1968,10,13,107
1968,10,14,109
1968,10,15,109
1968,10,16,107
1968,10,17,101
1968,10,18,97
1968,10,19,97
1968,10,20,97
1968,10,21,97
1968,10,22,97
1968,10,23,101
1968,10,24,118
1968,10,25,105
1968,10,26,103
1968,10,27,99
1968,10,28,97
1968,10,29,95
1968,10,30,93
1968,10,31,97
1968,11,1,99
1968,11,2,97
1968,11,3,95
1968,11,4,91
1968,11,5,93
1968,11,6,95
1968,11,7,97
1968,11,8,99
1968,11,9,101
1968,11,10,105
1968,11,11,116
1968,11,12,114
1968,11,13,111
1968,11,14,107
1968,11,15,111
1968,11,16,109
1968,11,17,109
1968,11,18,111
1968,11,19,107
1968,11,20,103
1968,11,21,101
1968,11,22,101
1968,11,23,105
1968,11,24,107
1968,11,25,109
1968,11,26,111
1968,11,27,125
1968,11,28,134
1968,11,29,164
1968,11,30,175
1968,12,1,228
1968,12,2,234
1968,12,3,204
1968,12,4,183
1968,12,5,164
1968,12,6,156
1968,12,7,146
1968,12,8,136
1968,12,9,134
1968,12,10,131
1968,12,11,131
1968,12,12,131
1968,12,13,127
1968,12,14,125
1968,12,15,120
1968,12,16,118
1968,12,17,118
1968,12,18,118
1968,12,19,118
1968,12,20,116
1968,12,21,116
1968,12,22,122
1968,12,23,120
1968,12,24,118
1968,12,25,116
1968,12,26,118
1968,12,27,118
1968,12,28,116
1968,12,29,114
1968,12,30,114
1968,12,31,111
1969,1,1,109
1969,1,2,111
1969,1,3,114
1969,1,4,114
1969,1,5,114
1969,1,6,125
1969,1,7,114
1969,1,8,114
1969,1,9,111
1969,1,10,109
1969,1,11,109
1969,1,12,109
1969,1,13,111
1969,1,14,114
1969,1,15,114
1969,1,16,120
1969,1,17,118
1969,1,18,118
1969,1,19,116
1969,1,20,111
1969,1,21,111
1969,1,22,111
1969,1,23,109
1969,1,24,107
1969,1,25,105
1969,1,26,105
1969,1,27,105
1969,1,28,105
1969,1,29,105
1969,1,30,109
1969,1,31,107
1969,2,1,109
1969,2,2,114
1969,2,3,111
1969,2,4,105
1969,2,5,103
1969,2,6,103
1969,2,7,103
1969,2,8,103
1969,2,9,99
1969,2,10,99
1969,2,11,103
1969,2,12,105
1969,2,13,109
1969,2,14,224
1969,2,15,228
1969,2,16,210
1969,2,17,186
1969,2,18,164
1969,2,19,151
1969,2,20,151
1969,2,21,153
1969,2,22,153
1969,2,23,151
1969,2,24,146
1969,2,25,141
1969,2,26,136
1969,2,27,134
1969,2,28,131
1969,3,1,129
1969,3,2,129
1969,3,3,129
1969,3,4,127
1969,3,5,129
1969,3,6,127
1969,3,7,127
1969,3,8,129
1969,3,9,125
1969,3,10,116
1969,3,11,109
1969,3,12,125
1969,3,13,125
1969,3,14,125
1969,3,15,146
1969,3,16,158
1969,3,17,158
1969,3,18,148
1969,3,19,143
1969,3,20,134
1969,3,21,129
1969,3,22,125
1969,3,23,136
1969,3,24,196
1969,3,25,164
1969,3,26,148
1969,3,27,139
1969,3,28,129
1969,3,29,127
1969,3,30,125
1969,3,31,120
1969,4,1,120
1969,4,2,122
1969,4,3,118
1969,4,4,118
1969,4,5,116
1969,4,6,111
1969,4,7,111
1969,4,8,109
1969,4,9,105
1969,4,10,105
1969,4,11,301
1969,4,12,807
1969,4,13,808
1969,4,14,492
1969,4,15,406
1969,4,16,340
1969,4,17,308
1969,4,18,287
1969,4,19,266
1969,4,20,242
1969,4,21,220
1969,4,22,210
1969,4,23,201
1969,4,24,195
1969,4,25,189
1969,4,26,183
1969,4,27,231
1969,4,28,332
1969,4,29,259
1969,4,30,224
1969,5,1,214
1969,5,2,198
1969,5,3,207
1969,5,4,262
1969,5,5,252
1969,5,6,329
1969,5,7,304
1969,5,8,259
1969,5,9,245
1969,5,10,238
1969,5,11,238
1969,5,12,234
1969,5,13,224
1969,5,14,204
1969,5,15,678
1969,5,16,1190
1969,5,17,538
1969,5,18,398
1969,5,19,332
1969,5,20,308
1969,5,21,276
1969,5,22,266
1969,5,23,248
1969,5,24,228
1969,5,25,217
1969,5,26,198
1969,5,27,192
1969,5,28,183
1969,5,29,175
1969,5,30,169
1969,5,31,164
1969,6,1,158
1969,6,2,151
1969,6,3,691
1969,6,4,404
1969,6,5,301
1969,6,6,270
1969,6,7,245
1969,6,8,231
1969,6,9,217
1969,6,10,204
1969,6,11,195
1969,6,12,186
1969,6,13,175
1969,6,14,166
1969,6,15,161
1969,6,16,156
1969,6,17,151
1969,6,18,146
1969,6,19,141
1969,6,20,136
1969,6,21,127
1969,6,22,120
1969,6,23,114
1969,6,24,141
1969,6,25,139
1969,6,26,129
1969,6,27,114
1969,6,28,120
1969,6,29,122
1969,6,30,116
1969,7,1,111
1969,7,2,103
1969,7,3,99
1969,7,4,95
1969,7,5,89
1969,7,6,82
1969,7,7,76
1969,7,8,71
1969,7,9,69
1969,7,10,66
1969,7,11,64
1969,7,12,59
1969,7,13,58
1969,7,14,58
1969,7,15,56
1969,7,16,55
1969,7,17,53
1969,7,18,52
1969,7,19,50
1969,7,20,50
1969,7,21,52
1969,7,22,50
1969,7,23,53
1969,7,24,49
1969,7,25,47
1969,7,26,50
1969,7,27,55
1969,7,28,55
1969,7,29,50
1969,7,30,49
1969,7,31,49
1969,8,1,47
1969,8,2,46
1969,8,3,45
1969,8,4,43
1969,8,5,42
1969,8,6,40
1969,8,7,40
1969,8,8,39
1969,8,9,38
1969,8,10,35
1969,8,11,33
1969,8,12,33
1969,8,13,31
1969,8,14,29
1969,8,15,35
1969,8,16,32
1969,8,17,31
1969,8,18,32
1969,8,19,32
1969,8,20,32
1969,8,21,31
1969,8,22,29
1969,8,23,28
1969,8,24,57
1969,8,25,128
1969,8,26,994
1969,8,27,434
1969,8,28,434
1969,8,29,288
1969,8,30,175
1969,8,31,136
1969,9,1,118
1969,9,2,107
1969,9,3,101
1969,9,4,262
1969,9,5,334
1969,9,6,185
1969,9,7,118
1969,9,8,103
1969,9,9,97
1969,9,10,95
1969,9,11,122
1969,9,12,93
1969,9,13,91
1969,9,14,87
1969,9,15,83
1969,9,16,82
1969,9,17,125
1969,9,18,914
1969,9,19,450
1969,9,20,284
1969,9,21,183
1969,9,22,148
1969,9,23,134
1969,9,24,127
1969,9,25,120
1969,9,26,111
1969,9,27,105
1969,9,28,99
1969,9,29,95
1969,9,30,91
1969,10,1,89
1969,10,2,87
1969,10,3,83
1969,10,4,89
1969,10,5,5440
1969,10,6,9210
1969,10,7,1040
1969,10,8,628
1969,10,9,484
1969,10,10,410
1969,10,11,358
1969,10,12,404
1969,10,13,9560
1969,10,14,2640
1969,10,15,1050
1969,10,16,775
1969,10,17,628
1969,10,18,556
1969,10,19,502
1969,10,20,458
1969,10,21,422
1969,10,22,394
1969,10,23,370
1969,10,24,346
1969,10,25,332
1969,10,26,336
1969,10,27,315
1969,10,28,340
1969,10,29,419
1969,10,30,832
1969,10,31,605
1969,11,1,462
1969,11,2,410
1969,11,3,382
1969,11,4,366
1969,11,5,354
1969,11,6,343
1969,11,7,336
1969,11,8,326
1969,11,9,315
1969,11,10,308
1969,11,11,304
1969,11,12,298
1969,11,13,290
1969,11,14,287
1969,11,15,270
1969,11,16,262
1969,11,17,270
1969,11,18,276
1969,11,19,273
1969,11,20,294
1969,11,21,280
1969,11,22,266
1969,11,23,266
1969,11,24,326
1969,11,25,322
1969,11,26,422
1969,11,27,454
1969,11,28,546
1969,11,29,605
1969,11,30,488
1969,12,1,450
1969,12,2,422
1969,12,3,402
1969,12,4,394
1969,12,5,997
1969,12,6,1110
1969,12,7,1140
1969,12,8,800
1969,12,9,725
1969,12,10,675
1969,12,11,628
1969,12,12,574
1969,12,13,551
1969,12,14,542
1969,12,15,520
1969,12,16,502
1969,12,17,488
1969,12,18,474
1969,12,19,470
1969,12,20,462
1969,12,21,458
1969,12,22,446
1969,12,23,438
1969,12,24,430
1969,12,25,426
1969,12,26,418
1969,12,27,414
1969,12,28,418
1969,12,29,418
1969,12,30,426
1969,12,31,422
1970,1,1,410
1970,1,2,402
1970,1,3,402
1970,1,4,402
1970,1,5,418
1970,1,6,450
1970,1,7,418
1970,1,8,394
1970,1,9,386
1970,1,10,382
1970,1,11,390
1970,1,12,390
1970,1,13,378
1970,1,14,370
1970,1,15,370
1970,1,16,374
1970,1,17,370
1970,1,18,366
1970,1,19,366
1970,1,20,362
1970,1,21,354
1970,1,22,346
1970,1,23,350
1970,1,24,350
1970,1,25,346
1970,1,26,343
1970,1,27,336
1970,1,28,332
1970,1,29,326
1970,1,30,318
1970,1,31,312
1970,2,1,322
1970,2,2,329
1970,2,3,318
1970,2,4,312
1970,2,5,312
1970,2,6,332
1970,2,7,386
1970,2,8,386
1970,2,9,370
1970,2,10,350
1970,2,11,340
1970,2,12,336
1970,2,13,332
1970,2,14,336
1970,2,15,346
1970,2,16,343
1970,2,17,336
1970,2,18,336
1970,2,19,322
1970,2,20,308
1970,2,21,308
1970,2,22,308
1970,2,23,336
1970,2,24,502
1970,2,25,628
1970,2,26,560
1970,2,27,524
1970,2,28,520
1970,3,1,506
1970,3,2,506
1970,3,3,542
1970,3,4,506
1970,3,5,492
1970,3,6,497
1970,3,7,1740
1970,3,8,1510
1970,3,9,1080
1970,3,10,960
1970,3,11,875
1970,3,12,850
1970,3,13,775
1970,3,14,725
1970,3,15,700
1970,3,16,700
1970,3,17,725
1970,3,18,700
1970,3,19,700
1970,3,20,650
1970,3,21,650
1970,3,22,628
1970,3,23,605
1970,3,24,596
1970,3,25,592
1970,3,26,560
1970,3,27,533
1970,3,28,528
1970,3,29,524
1970,3,30,510
1970,3,31,506
1970,4,1,506
1970,4,2,484
1970,4,3,466
1970,4,4,462
1970,4,5,446
1970,4,6,442
1970,4,7,438
1970,4,8,434
1970,4,9,438
1970,4,10,454
1970,4,11,438
1970,4,12,430
1970,4,13,410
1970,4,14,394
1970,4,15,394
1970,4,16,398
1970,4,17,398
1970,4,18,398
1970,4,19,515
1970,4,20,466
1970,4,21,402
1970,4,22,382
1970,4,23,370
1970,4,24,366
1970,4,25,362
1970,4,26,358
1970,4,27,354
1970,4,28,350
1970,4,29,343
1970,4,30,336
1970,5,1,332
1970,5,2,315
1970,5,3,301
1970,5,4,294
1970,5,5,287
1970,5,6,280
1970,5,7,270
1970,5,8,276
1970,5,9,270
1970,5,10,262
1970,5,11,259
1970,5,12,248
1970,5,13,238
1970,5,14,234
1970,5,15,1700
1970,5,16,1820
1970,5,17,800
1970,5,18,605
1970,5,19,533
1970,5,20,479
1970,5,21,450
1970,5,22,450
1970,5,23,649
1970,5,24,1420
1970,5,25,725
1970,5,26,1610
1970,5,27,1610
1970,5,28,930
1970,5,29,850
1970,5,30,725
1970,5,31,750
1970,6,1,725
1970,6,2,750
1970,6,3,605
1970,6,4,578
1970,6,5,542
1970,6,6,515
1970,6,7,497
1970,6,8,466
1970,6,9,458
1970,6,10,454
1970,6,11,450
1970,6,12,442
1970,6,13,430
1970,6,14,410
1970,6,15,386
1970,6,16,366
1970,6,17,346
1970,6,18,332
1970,6,19,315
1970,6,20,308
1970,6,21,298
1970,6,22,287
1970,6,23,287
1970,6,24,294
1970,6,25,298
1970,6,26,287
1970,6,27,270
1970,6,28,301
1970,6,29,270
1970,6,30,259
1970,7,1,245
1970,7,2,231
1970,7,3,220
1970,7,4,210
1970,7,5,207
1970,7,6,201
1970,7,7,195
1970,7,8,180
1970,7,9,172
1970,7,10,166
1970,7,11,161
1970,7,12,156
1970,7,13,151
1970,7,14,151
1970,7,15,148
1970,7,16,148
1970,7,17,156
1970,7,18,175
1970,7,19,166
1970,7,20,156
1970,7,21,151
1970,7,22,146
1970,7,23,178
1970,7,24,192
1970,7,25,161
1970,7,26,151
1970,7,27,146
1970,7,28,141
1970,7,29,136
1970,7,30,129
1970,7,31,127
1970,8,1,122
1970,8,2,118
1970,8,3,114
1970,8,4,109
1970,8,5,111
1970,8,6,109
1970,8,7,111
1970,8,8,111
1970,8,9,107
1970,8,10,103
1970,8,11,97
1970,8,12,95
1970,8,13,91
1970,8,14,93
1970,8,15,87
1970,8,16,87
1970,8,17,87
1970,8,18,85
1970,8,19,85
1970,8,20,82
1970,8,21,82
1970,8,22,80
1970,8,23,82
1970,8,24,87
1970,8,25,80
1970,8,26,78
1970,8,27,76
1970,8,28,76
1970,8,29,74
1970,8,30,73
1970,8,31,73
1970,9,1,78
1970,9,2,80
1970,9,3,82
1970,9,4,83
1970,9,5,85
1970,9,6,83
1970,9,7,80
1970,9,8,74
1970,9,9,73
1970,9,10,71
1970,9,11,71
1970,9,12,69
1970,9,13,76
1970,9,14,82
1970,9,15,87
1970,9,16,116
1970,9,17,141
1970,9,18,114
1970,9,19,103
1970,9,20,93
1970,9,21,97
1970,9,22,97
1970,9,23,101
1970,9,24,118
1970,9,25,164
1970,9,26,229
1970,9,27,356
1970,9,28,214
1970,9,29,180
1970,9,30,161
1970,10,1,146
1970,10,2,134
1970,10,3,125
1970,10,4,125
1970,10,5,122
1970,10,6,120
1970,10,7,120
1970,10,8,116
1970,10,9,114
1970,10,10,111
1970,10,11,109
1970,10,12,114
1970,10,13,136
1970,10,14,129
1970,10,15,114
1970,10,16,109
1970,10,17,103
1970,10,18,105
1970,10,19,118
1970,10,20,114
1970,10,21,118
1970,10,22,122
1970,10,23,141
1970,10,24,248
1970,10,25,153
1970,10,26,129
1970,10,27,120
1970,10,28,114
1970,10,29,134
1970,10,30,118
1970,10,31,111
1970,11,1,111
1970,11,2,109
1970,11,3,107
1970,11,4,105
1970,11,5,103
1970,11,6,105
1970,11,7,107
1970,11,8,109
1970,11,9,109
1970,11,10,109
1970,11,11,109
1970,11,12,107
1970,11,13,107
1970,11,14,103
1970,11,15,103
1970,11,16,105
1970,11,17,103
1970,11,18,103
1970,11,19,105
1970,11,20,105
1970,11,21,105
1970,11,22,107
1970,11,23,103
1970,11,24,103
1970,11,25,105
1970,11,26,107
1970,11,27,109
1970,11,28,109
1970,11,29,107
1970,11,30,109
1970,12,1,109
1970,12,2,109
1970,12,3,109
1970,12,4,107
1970,12,5,107
1970,12,6,107
1970,12,7,107
1970,12,8,107
1970,12,9,107
1970,12,10,107
1970,12,11,107
1970,12,12,107
1970,12,13,107
1970,12,14,107
1970,12,15,107
1970,12,16,107
1970,12,17,107
1970,12,18,107
1970,12,19,107
1970,12,20,105
1970,12,21,105
1970,12,22,107
1970,12,23,109
1970,12,24,109
1970,12,25,109
1970,12,26,105
1970,12,27,103
1970,12,28,103
1970,12,29,105
1970,12,30,105
1970,12,31,103
1971,1,1,103
1971,1,2,103
1971,1,3,105
1971,1,4,101
1971,1,5,99
1971,1,6,101
1971,1,7,99
1971,1,8,99
1971,1,9,99
1971,1,10,99
1971,1,11,101
1971,1,12,103
1971,1,13,103
1971,1,14,103
1971,1,15,103
1971,1,16,101
1971,1,17,101
1971,1,18,101
1971,1,19,99
1971,1,20,97
1971,1,21,97
1971,1,22,97
1971,1,23,97
1971,1,24,97
1971,1,25,95
1971,1,26,95
1971,1,27,99
1971,1,28,99
1971,1,29,95
1971,1,30,95
1971,1,31,93
1971,2,1,91
1971,2,2,89
1971,2,3,89
1971,2,4,91
1971,2,5,89
1971,2,6,89
1971,2,7,91
1971,2,8,87
1971,2,9,85
1971,2,10,87
1971,2,11,87
1971,2,12,89
1971,2,13,87
1971,2,14,89
1971,2,15,87
1971,2,16,87
1971,2,17,87
1971,2,18,87
1971,2,19,87
1971,2,20,89
1971,2,21,91
1971,2,22,87
1971,2,23,83
1971,2,24,83
1971,2,25,95
1971,2,26,105
1971,2,27,111
1971,2,28,134
1971,3,1,136
1971,3,2,125
1971,3,3,116
1971,3,4,116
1971,3,5,109
1971,3,6,101
1971,3,7,97
1971,3,8,95
1971,3,9,93
1971,3,10,91
1971,3,11,91
1971,3,12,93
1971,3,13,93
1971,3,14,91
1971,3,15,89
1971,3,16,87
1971,3,17,85
1971,3,18,82
1971,3,19,78
1971,3,20,74
1971,3,21,74
1971,3,22,74
1971,3,23,73
1971,3,24,73
1971,3,25,76
1971,3,26,74
1971,3,27,74
1971,3,28,74
1971,3,29,71
1971,3,30,67
1971,3,31,69
1971,4,1,69
1971,4,2,64
1971,4,3,61
1971,4,4,61
1971,4,5,61
1971,4,6,61
1971,4,7,61
1971,4,8,63
1971,4,9,64
1971,4,10,64
1971,4,11,64
1971,4,12,63
1971,4,13,64
1971,4,14,64
1971,4,15,63
1971,4,16,76
1971,4,17,82
1971,4,18,87
1971,4,19,122
1971,4,20,114
1971,4,21,105
1971,4,22,101
1971,4,23,97
1971,4,24,93
1971,4,25,87
1971,4,26,83
1971,4,27,80
1971,4,28,76
1971,4,29,78
1971,4,30,74
1971,5,1,71
1971,5,2,67
1971,5,3,63
1971,5,4,59
1971,5,5,59
1971,5,6,66
1971,5,7,58
1971,5,8,55
1971,5,9,55
1971,5,10,55
1971,5,11,71
1971,5,12,91
1971,5,13,164
1971,5,14,97
1971,5,15,80
1971,5,16,74
1971,5,17,73
1971,5,18,66
1971,5,19,58
1971,5,20,52
1971,5,21,46
1971,5,22,42
1971,5,23,40
1971,5,24,45
1971,5,25,43
1971,5,26,49
1971,5,27,55
1971,5,28,53
1971,5,29,47
1971,5,30,45
1971,5,31,43
1971,6,1,40
1971,6,2,38
1971,6,3,37
1971,6,4,35
1971,6,5,33
1971,6,6,31
1971,6,7,27
1971,6,8,24
1971,6,9,21
1971,6,10,18
1971,6,11,18
1971,6,12,16
1971,6,13,16
1971,6,14,15
1971,6,15,14
1971,6,16,13
1971,6,17,12
1971,6,18,16
1971,6,19,21
1971,6,20,33
1971,6,21,34
1971,6,22,32
1971,6,23,31
1971,6,24,28
1971,6,25,23
1971,6,26,21
1971,6,27,20
1971,6,28,25
1971,6,29,29
1971,6,30,42
1971,7,1,56
1971,7,2,52
1971,7,3,58
1971,7,4,55
1971,7,5,47
1971,7,6,42
1971,7,7,35
1971,7,8,31
1971,7,9,27
1971,7,10,25
1971,7,11,20
1971,7,12,18
1971,7,13,16
1971,7,14,15
1971,7,15,13
1971,7,16,12
1971,7,17,10
1971,7,18,9.5
1971,7,19,9
1971,7,20,8.6
1971,7,21,7.8
1971,7,22,6.6
1971,7,23,5.8
1971,7,24,5.8
1971,7,25,5.8
1971,7,26,5.8
1971,7,27,7.4
1971,7,28,10
1971,7,29,10
1971,7,30,8.6
1971,7,31,6.2
1971,8,1,6.4
1971,8,2,33
1971,8,3,97
1971,8,4,113
1971,8,5,125
1971,8,6,143
1971,8,7,165
1971,8,8,93
1971,8,9,76
1971,8,10,71
1971,8,11,66
1971,8,12,1410
1971,8,13,5260
1971,8,14,29700
1971,8,15,9790
1971,8,16,4560
1971,8,17,1470
1971,8,18,1050
1971,8,19,850
1971,8,20,750
1971,8,21,650
1971,8,22,600
1971,8,23,546
1971,8,24,506
1971,8,25,470
1971,8,26,462
1971,8,27,442
1971,8,28,466
1971,8,29,462
1971,8,30,406
1971,8,31,382
1971,9,1,378
1971,9,2,354
1971,9,3,336
1971,9,4,318
1971,9,5,304
1971,9,6,290
1971,9,7,276
1971,9,8,266
1971,9,9,252
1971,9,10,256
1971,9,11,259
1971,9,12,245
1971,9,13,242
1971,9,14,242
1971,9,15,238
1971,9,16,231
1971,9,17,220
1971,9,18,214
1971,9,19,210
1971,9,20,207
1971,9,21,207
1971,9,22,231
1971,9,23,5250
1971,9,24,655
1971,9,25,479
1971,9,26,434
1971,9,27,394
1971,9,28,370
1971,9,29,343
1971,9,30,332
1971,10,1,329
1971,10,2,326
1971,10,3,308
1971,10,4,385
1971,10,5,875
1971,10,6,700
1971,10,7,582
1971,10,8,524
1971,10,9,551
1971,10,10,574
1971,10,11,528
1971,10,12,502
1971,10,13,484
1971,10,14,470
1971,10,15,458
1971,10,16,458
1971,10,17,510
1971,10,18,688
1971,10,19,2260
1971,10,20,6050
1971,10,21,2900
1971,10,22,1740
1971,10,23,1410
1971,10,24,1230
1971,10,25,1110
1971,10,26,1050
1971,10,27,1210
1971,10,28,1350
1971,10,29,1050
1971,10,30,990
1971,10,31,900
1971,11,1,850
1971,11,2,825
1971,11,3,775
1971,11,4,725
1971,11,5,700
1971,11,6,675
1971,11,7,675
1971,11,8,650
1971,11,9,650
1971,11,10,628
1971,11,11,605
1971,11,12,596
1971,11,13,596
1971,11,14,582
1971,11,15,578
1971,11,16,564
1971,11,17,582
1971,11,18,1170
1971,11,19,675
1971,11,20,578
1971,11,21,556
1971,11,22,564
1971,11,23,628
1971,11,24,628
1971,11,25,542
1971,11,26,524
1971,11,27,497
1971,11,28,474
1971,11,29,458
1971,11,30,450
1971,12,1,430
1971,12,2,458
1971,12,3,551
1971,12,4,510
1971,12,5,727
1971,12,6,628
1971,12,7,628
1971,12,8,587
1971,12,9,587
1971,12,10,628
1971,12,11,605
1971,12,12,578
1971,12,13,556
1971,12,14,556
1971,12,15,542
1971,12,16,524
1971,12,17,502
1971,12,18,484
1971,12,19,479
1971,12,20,474
1971,12,21,466
1971,12,22,442
1971,12,23,426
1971,12,24,430
1971,12,25,434
1971,12,26,430
1971,12,27,430
1971,12,28,430
1971,12,29,426
1971,12,30,422
1971,12,31,418
1972,1,1,398
1972,1,2,394
1972,1,3,394
1972,1,4,390
1972,1,5,375
1972,1,6,360
1972,1,7,350
1972,1,8,343
1972,1,9,343
1972,1,10,346
1972,1,11,346
1972,1,12,343
1972,1,13,340
1972,1,14,329
1972,1,15,315
1972,1,16,308
1972,1,17,304
1972,1,18,315
1972,1,19,312
1972,1,20,312
1972,1,21,301
1972,1,22,298
1972,1,23,287
1972,1,24,284
1972,1,25,284
1972,1,26,276
1972,1,27,280
1972,1,28,280
1972,1,29,280
1972,1,30,335
1972,1,31,386
1972,2,1,340
1972,2,2,329
1972,2,3,312
1972,2,4,298
1972,2,5,287
1972,2,6,290
1972,2,7,294
1972,2,8,287
1972,2,9,276
1972,2,10,276
1972,2,11,273
1972,2,12,276
1972,2,13,280
1972,2,14,280
1972,2,15,276
1972,2,16,266
1972,2,17,262
1972,2,18,252
1972,2,19,242
1972,2,20,242
1972,2,21,242
1972,2,22,242
1972,2,23,238
1972,2,24,238
1972,2,25,238
1972,2,26,238
1972,2,27,231
1972,2,28,228
1972,2,29,224
1972,3,1,228
1972,3,2,224
1972,3,3,220
1972,3,4,220
1972,3,5,217
1972,3,6,217
1972,3,7,214
1972,3,8,214
1972,3,9,207
1972,3,10,204
1972,3,11,204
1972,3,12,204
1972,3,13,207
1972,3,14,207
1972,3,15,220
1972,3,16,245
1972,3,17,220
1972,3,18,198
1972,3,19,192
1972,3,20,198
1972,3,21,220
1972,3,22,228
1972,3,23,214
1972,3,24,210
1972,3,25,204
1972,3,26,198
1972,3,27,195
1972,3,28,189
1972,3,29,186
1972,3,30,175
1972,3,31,172
1972,4,1,172
1972,4,2,172
1972,4,3,172
1972,4,4,169
1972,4,5,166
1972,4,6,166
1972,4,7,166
1972,4,8,169
1972,4,9,166
1972,4,10,161
1972,4,11,158
1972,4,12,158
1972,4,13,158
1972,4,14,156
1972,4,15,148
1972,4,16,143
1972,4,17,139
1972,4,18,136
1972,4,19,134
1972,4,20,131
1972,4,21,134
1972,4,22,134
1972,4,23,141
1972,4,24,139
1972,4,25,134
1972,4,26,129
1972,4,27,228
1972,4,28,1700
1972,4,29,430
1972,4,30,234
1972,5,1,192
1972,5,2,183
1972,5,3,198
1972,5,4,204
1972,5,5,180
1972,5,6,210
1972,5,7,2900
1972,5,8,4400
1972,5,9,1500
1972,5,10,4110
1972,5,11,5400
1972,5,12,4050
1972,5,13,1960
1972,5,14,2350
1972,5,15,2390
1972,5,16,1640
1972,5,17,1520
1972,5,18,1290
1972,5,19,1150
1972,5,20,1050
1972,5,21,972
1972,5,22,918
1972,5,23,875
1972,5,24,840
1972,5,25,790
1972,5,26,750
1972,5,27,695
1972,5,28,655
1972,5,29,623
1972,5,30,596
1972,5,31,569
1972,6,1,560
1972,6,2,546
1972,6,3,528
1972,6,4,510
1972,6,5,484
1972,6,6,458
1972,6,7,430
1972,6,8,410
1972,6,9,410
1972,6,10,442
1972,6,11,458
1972,6,12,600
1972,6,13,564
1972,6,14,466
1972,6,15,430
1972,6,16,672
1972,6,17,1350
1972,6,18,945
1972,6,19,592
1972,6,20,506
1972,6,21,454
1972,6,22,410
1972,6,23,382
1972,6,24,358
1972,6,25,340
1972,6,26,318
1972,6,27,308
1972,6,28,294
1972,6,29,284
1972,6,30,273
1972,7,1,262
1972,7,2,256
1972,7,3,245
1972,7,4,238
1972,7,5,228
1972,7,6,245
1972,7,7,242
1972,7,8,238
1972,7,9,245
1972,7,10,220
1972,7,11,214
1972,7,12,204
1972,7,13,201
